ID,titulo,titulo_completo,empresa,comentario_curto,comentario,link,data,cidade,local
108799351,Jaqueta Hurley Rip  stop Preta,Jaqueta Hurley Rip  stop Preta,Kanui," solicitei um auxílio. Nada pode ser feito , palavras do atendente. KANUI ESTA VENDENDO PRODUTOS DE BAIXISSIMA QUALIDADE. JA TIVE PROBLEMAS COM CAMISETAS ... BERMUDAS E CALÇADOS .  CUIDADO AO COMPRAR NESSE SITE.!!!...","Adquiri o produto no site da kanui no valor R$ 400,00 o produto apresentou inúmeras falhas: descusturando, soltando algodão logo caindo zíper travando ! Enviei para troca e solicitei o mesmo produto ! Mesmo assim recebendo um novo as falhas continuam; o casaco está se desmanchando e mesmo assim como cliente antigo solicitei um auxílio. Nada pode ser feito , palavras do atendente. KANUI ESTA VENDENDO PRODUTOS DE BAIXISSIMA QUALIDADE. JA TIVE PROBLEMAS COM CAMISETAS ... BERMUDAS E CALÇADOS .  CUIDADO AO COMPRAR NESSE SITE.!!!",https://www.reclameaqui.com.br/kanui/jaqueta-hurley-rip-stop-preta_SANGvCKCO4aiG1dy/, 20/07/20 às 14h46,Brasília, Brasília - DF
108796851,Tênis de má qualidade,Tênis de má qualidade,Kappa, que os pés ficam suados e mesmo usando talco e spray para os pés não adiantam em nada com outros calçados de outras marcas não tenho problema em relação a isso. O problema é o produto mesmo....,"Olá vou ser curto na minha reclamação , comprei no site da Zattini 3 pares de tênis kappa lindos pela sua estética porém a qualidade não está dentro dos padrões todos os meus calçado s eu uso com meias esportivas de algodão e nunca suou meus pés porém usei os três pares dos tênis kappa e a meia fica molhada de tanto que os pés ficam suados e mesmo usando talco e spray para os pés não adiantam em nada com outros calçados de outras marcas não tenho problema em relação a isso. O problema é o produto mesmo.",https://www.reclameaqui.com.br/kappa/tenis-de-ma-qualidade_Jo4xAS-VM59K96uC/, 20/07/20 às 14h21,São Paulo, São Paulo - SP
108793713,Negativação Indevida,Negativação Indevida,Malwee,"Eu, Leonardo Kochman OAB/SP 437.947, venho representando os interesses da minha cliente SABERGA CALÇADOS LTDA. Ocorre que, minha cliente tinha uma dívida com...","Eu, Leonardo Kochman OAB/SP 437.947, venho representando os interesses da minha cliente SABERGA CALÇADOS LTDA. Ocorre que, minha cliente tinha uma dívida com vocês no valor de R$ 507,48, no qual já foi paga, porém o nome da minha cliente continua negativado, lhe gerando assim, inúmeros prejuízos.",https://www.reclameaqui.com.br/malwee/negativacao-indevida_ebz8e-F2pRR1cyGm/, 20/07/20 às 13h48,São Paulo, São Paulo - SP
108792301,Mizuno wave creation 21 rasgou,Mizuno wave creation 21 rasgou,Mizuno - Loja Física,Comprei um Mizuno wave creation 21 na Oscar calçados da minha cidade e rasgou com pouquíssimo uso. Rasgou próximo a amarração do cadarço e nos dois pés. Rasgou...,"Comprei um Mizuno wave creation 21 na Oscar calçados da minha cidade e rasgou com pouquíssimo uso. Rasgou próximo a amarração do cadarço e nos dois pés. Rasgou o tecido e a espuma. Absurdo, pois nunca me aconteceu algo parecido com nenhum outro tênis nem da Mizuno nem de outra marca. Decepção. Ficarei com o prejuízo?",https://www.reclameaqui.com.br/mizuno-loja-fisica/mizuno-wave-creation-21-rasgou_SxULsV2JhhS_ZbYT/, 20/07/20 às 13h32,Lorena, Lorena - SP
108780471,ESTORNO DE DEVOLUÇÃO EM VALOR MENOR,ESTORNO DE DEVOLUÇÃO EM VALOR MENOR,Privalia,"Fiz um pedido dia 11/06 no valor de R$ 113,96. Dentro desse pedido, solicitei a devolução de dois calçados, totalizando R$62,99 como indica no próprio site da...","Fiz um pedido dia 11/06 no valor de R$ 113,96. Dentro desse pedido, solicitei a devolução de dois calçados, totalizando R$62,99 como indica no próprio site da empresa.Além de terem modificado o valor do pedido no site, o que é um absurdo (e tenho todas as imagens com provas disso), me devolveram o valor de R$ 37 reais. Entrei em contato com o chat, e a atendente além de ter sido grossa e ENCERRADO O ANTENDIMENTO, ainda disse que estava correto esse valor, sendo que enviei a fatura do meu cartão que demonstra ter debitado o valor de R$113,96.QUERO MEU ESTORNO DO VALOR FALTANTE de R$25,33, pois estou no meu direito e TENHO COMO COMPROVAR QUE O VALOR DEVOLVIDO FOI MENOR. Tenho todos os protocolos de atendimento caso seja necessário, além de prints comprovando as modificações do site e do atendimento.",https://www.reclameaqui.com.br/privalia/estorno-de-devolucao-em-valor-menor_TZ6dOG2QrOGFi1kQ/, 20/07/20 às 11h34,Campinas, Campinas - SP
108203053,Comprei um chinelo havaiana power no site Amazon dia 22...,Comprei um chinelo havaiana power no site Amazon dia 22/03/2020 e arrebentou a tira do pé esquerdop,Alpargatas," comercio de calçados LTDA - loja 04 em SP e sendo entregue em minha residencia dia 28/03/2020 e hoje dia 11/07/2020 devido a pandemia, arrebentou a tira do pé...","Adquiri no site Amazon um chinelo Havaianas power 41/42 cor preta dia no dia 22/03/2020 , e foi emitida NF em 23/03/2020 pela firma CLOVIS -Compra certa comercio de calçados LTDA - loja 04 em SP e sendo entregue em minha residencia dia 28/03/2020 e hoje dia 11/07/2020 devido a pandemia, arrebentou a tira do pé esquerdo no meio dos dedos, só pode ser um defeito de fabricação e  esta empresa tem um nome a zelar. No fale conosco da Havaianas não consigo enviar mensagem. Favor o contato deverá ser através de ZAP ou Email por ser deficiente auditivo.",https://www.reclameaqui.com.br/alpargatas/comprei-um-chinelo-havaiana-power-no-site-amazon-dia-22-03-2020-e-arrebento_gMpFVh37gHtiSDgT/, 20/07/20 às 11h33,Rio de Janeiro, Rio de Janeiro - RJ
108774393,QUERO O CÓDIGO DE RASTREIO DO MEU PEDIDO,QUERO O CÓDIGO DE RASTREIO DO MEU PEDIDO,Dafiti.com.br," CALÇADOS"", pois o código divulgado dos Correios diz que ""está aguardando postagem pelo remetente"", isso já tem Uma Semana. Acredito que estejam...","Bom dia,Gostaria de solicitar o código de rasteio do meu pedido para acompanhar. Foi comprado na DAFITI  > VENDIDO E ENTREGUE POR ""COMPREI CALÇADOS"", pois o código divulgado dos Correios diz que ""está aguardando postagem pelo remetente"", isso já tem Uma Semana. Acredito que estejam enviando por meio de outra transportadora e quero o código do meu pedido pra  acompanhar.Pedido n: 4494686635Data do pedido: 13 Jul 2020Obrigada.",https://www.reclameaqui.com.br/dafiti/quero-o-codigo-de-rastreio-do-meu-pedido_Ix3ozob0TQHvNXbr/, 20/07/20 às 10h37,Monte Formoso, Monte Formoso - MG
108773091,Descaso com o cliente,Descaso com o cliente,Usaflex,Comprei 2 calçados na loja virtual com entrega para o dia 17 de junho o prezo foi prorrogado por mais 3 vezes e em nenhuma das vezes foi feito contato pela...,"Comprei 2 calçados na loja virtual com entrega para o dia 17 de junho o prezo foi prorrogado por mais 3 vezes e em nenhuma das vezes foi feito contato pela empresa sempre por mim e por fim liguei hoje e tive a surpresa de ser informada que estava no correio aguardando a retirada, porém já passou o prazo de retirada. Nem estorno consigo fazer devido a devolução. Não comprem no site da Usaflex, não recomendo pessmo serviço.TOTAL DESCASO COM O CONSUMIDOR",https://www.reclameaqui.com.br/usaflex/descaso-com-o-cliente_FJsNXDo5B_9gg_LH/, 20/07/20 às 10h24,Rio de Janeiro, Rio de Janeiro - RJ
108768023,Venda de produto que não tem para entregar.,Venda de produto que não tem para entregar.,Vulcabras azaleia,"Estou indignada, com a azaleia calçados, no dia 04 de julho do corrente ano realizei minha primeira compra, Pedido #1044593030041-0 comprei 06 (seis) produtos...","Estou indignada, com a azaleia calçados, no dia 04 de julho do corrente ano realizei minha primeira compra, Pedido #1044593030041-0 comprei 06 (seis) produtos, e foi uma experiencia terrível esta sendo um pesadelo. Primeiro constatei que havia tirado nota de apenas 04 (quatro) produtos, quando procurei a empresa via chat para tratar sobre o assunto recebi uma atendimento demorado e com informações desencontradas e de certo modo grosseiro, tive que recorrer ao atendimento via fone que outra vez me passou informações desencontradas, passados os dias tive que entrar em contato em 02 (duas) outras oportunidades que novamente me deixaram insatisfeita com os atendimentos. Para resumir, primeiro me falaram que não tinha o produto, Depois me informaram que iriam mandar o produto que eu esperasse, Novamente eu entrei em contato me falaram que produto já estaria sendo enviado a transportadora, Como demorou para me passar o código de rastreio liguei novamente quando a empresa informou que não tinha o produto para entregar, ou sejam ficaram ganhando tempo e com meu dinheiro. Azaleia adota o sistema de frente progressivo, quanto mais produtos é adicionado no carrinho maior é o valor do frente, a empresa se recusa a devolver o valor do frente pago pelos produtos que diz não ter para entregar. Em síntese a azaleia vende produto que não tem para entregar e ainda não devolve o valor do frente pago por estes produtos que não entrega. Não recomento a compra nesse site é claramente uma propaganda com venda enganosa. SEM FALAR QUE EM NENHUM MOMENTO A AZALEIA ENTROU EM CONTATO PARA AVISAR.",https://www.reclameaqui.com.br/vulcabras-azaleia/venda-de-produto-que-nao-tem-para-entregar_SOdNieFKesro9ABQ/, 20/07/20 às 09h22,Goiânia, Goiânia - GO
108766781,Venda de produto que não tem para entregar.,Venda de produto que não tem para entregar.,Calçados Azaléia,"Estou indignada, com a azaleia calçados, no dia 04 de julho do corrente ano realizei minha primeira compra, Pedido #1044593030041-0 comprei 06 (seis) produtos...","Estou indignada, com a azaleia calçados, no dia 04 de julho do corrente ano realizei minha primeira compra, Pedido #1044593030041-0 comprei 06 (seis) produtos, e foi uma experiencia terrível esta sendo um pesadelo. Primeiro constatei que havia tirado nota de apenas 04 (quatro) produtos, quando procurei a empresa via chat para tratar sobre o assunto recebi uma atendimento demorado e com informações desencontradas e de certo modo grosseiro, tive que recorrer ao atendimento via fone que outra vez me passou informações desencontradas, passados os dias tive que entrar em contato em 02 (duas) outras oportunidades que novamente me deixaram insatisfeita com os atendimentos. Para resumir, primeiro me falaram que não tinha o produto, Depois me informaram que iriam mandar o produto que eu esperasse, Novamente eu entrei em contato me falaram que produto já estaria sendo enviado a transportadora, Como demorou para me passar o código de rastreio liguei novamente quando a  empresa informou que não tinha o produto para entregar, ou sejam ficaram ganhando tempo e com meu dinheiro. Azaleia adota o sistema de frente progressivo, quanto mais produtos é adicionado no carrinho maior é o valor do frente, a empresa se recusa a devolver o valor do frente pago pelos produtos que diz não ter para entregar. Em síntese a azaleia vende produto que não tem para entregar e ainda não devolve o valor do frente pago por estes produtos que não entrega. Não recomento a compra nesse site é claramente uma propaganda com venda enganosa. SEM FALAR QUE EM NENHUM MOMENTO A AZALEIA ENTROU EM CONTATO PARA AVISAR.",https://www.reclameaqui.com.br/calcados-azaleia/venda-de-produto-que-nao-tem-para-entregar_Q4Z_bJVrBimx1ry1/, 20/07/20 às 09h00,Goiânia, Goiânia - GO
108763895,Propaganda enganosa,Propaganda enganosa,Bella Confort," consigo mais entrar no site da loja! PESSOAL NÃO COMPREM CALÇADOS NESTE COMERCIANTE!!! Eu agradeço a ajuda, e peço desculpas por qualquer inconveniente.AttKelly Oliveira....","Na primeira semana de Junho/20 realizei a compra de um par de botas femininas (preta/azul), a encomenda chegou ontem (19/07), e infelizmente fiquei decepcionada, não tem nada haver com a imagem das botas postadas no site da loja, não chega nem perto, a bota que eu recebi não tem qualidade nenhuma, é horrivelmente feia, em um produto desse eu não daria mais que R$ 30,00 e essa bota custou quase R$ 200,00... Para piorar tudo selecionei a numeração 38 na hora da compra, me mandaram a numeração 42!!! Não quero essa bota, não foi isso que comprei, não vou pagar por isso! Gostaria de saber como faço para cancelar a compra, sendo que não consigo mais entrar no site da loja! PESSOAL NÃO COMPREM CALÇADOS NESTE COMERCIANTE!!! Eu agradeço a ajuda, e peço desculpas por qualquer inconveniente.AttKelly Oliveira.",https://www.reclameaqui.com.br/bella-confort/propaganda-enganosa_oTEoz0LjEMBtNH8A/, 20/07/20 às 07h29,São Paulo, São Paulo - SP
108755363,Sandália dura na qualidade,Sandália dura na qualidade,Dakota Calçados S-A,"Bom dia!Tenho vários calçados da Dakota e nunca tive problema com Nenhum. Há alguns meses ganhei uma sandália da marca, super linda, usei algumas vezes e...","Bom dia!Tenho vários calçados da Dakota e nunca tive problema com Nenhum. Há alguns meses ganhei uma sandália da marca, super linda, usei algumas vezes e todas as vezes que uso ela me machuca, tanto na parte de cima, como causa desconforto na parte do solado também. Eu tinha desistido de usar e deixei ela de lado, como está bem novinha ainda, resolvi ver com vocês o que pode ser feito por mim como cliente fiel da marca. Eu não tenho nota, pois foi um presente, como eu disse.Muito obrigada",https://www.reclameaqui.com.br/dakota-calcados-s-a/sandalia-dura-na-qualidade_0h8Aj4VYWNtPhe-y/, 19/07/20 às 21h23,Guarulhos, Guarulhos - SP
108752975,Fui enganada!,Fui enganada!,Zattini," solicitei. Porém, a empresa Oscar calçados, parceira do site e  responsável pela venda  do modelo, não me respondeu não mandou o vale-troca, venderam a sapatilha de...","Efetuei a compra no site da Zattini, o produto ficou pequeno, solicitei a troca assim que chegou o produto, constava como disponível a numeração que se solicitei. Porém, a empresa Oscar calçados, parceira do site e  responsável pela venda  do modelo, não me respondeu não mandou o vale-troca, venderam a sapatilha de número 35 a qual solicitei a troca, estão me enrolando, não devolvem o dinheiro e nem respondem!!! Pedido número 46962236. Protocolo da reclamação 48913307. Solicito a devolução do dinheiro e não recomendo pra ninguém!!",https://www.reclameaqui.com.br/zattini/fui-enganada_2DXygWhiBWGhyjo7/, 19/07/20 às 20h14,Praia Grande, Praia Grande - SP
